Product,Week No.,Weekly Sales,Total Sales,Average Weekly Demand,Standard Deviation
A-008,73,509,30850,395.5128205,140.7477936
A-008,74,371,30850,395.5128205,140.7477936
A-008,75,556,30850,395.5128205,140.7477936
A-008,76,540,30850,395.5128205,140.7477936
A-008,77,101,30850,395.5128205,140.7477936
A-009,0,245,25157,322.525641,133.5646859
A-009,1,291,25157,322.525641,133.5646859
A-009,2,498,25157,322.525641,133.5646859
A-009,3,172,25157,322.525641,133.5646859
A-009,4,162,25157,322.525641,133.5646859
A-009,5,314,25157,322.525641,133.5646859
A-009,6,157,25157,322.525641,133.5646859
A-009,7,350,25157,322.525641,133.5646859
A-009,8,319,25157,322.525641,133.5646859
A-009,9,310,25157,322.525641,133.5646859
A-009,10,292,25157,322.525641,133.5646859
A-009,11,314,25157,322.525641,133.5646859
A-009,12,411,25157,322.525641,133.5646859
A-009,13,553,25157,322.525641,133.5646859
A-009,14,324,25157,322.525641,133.5646859
A-009,15,205,25157,322.525641,133.5646859
A-009,16,329,25157,322.525641,133.5646859
A-009,17,308,25157,322.525641,133.5646859
A-009,18,267,25157,322.525641,133.5646859
A-009,19,240,25157,322.525641,133.5646859
A-009,20,306,25157,322.525641,133.5646859
A-009,21,448,25157,322.525641,133.5646859
A-009,22,190,25157,322.525641,133.5646859
A-009,23,134,25157,322.525641,133.5646859
A-009,24,385,25157,322.525641,133.5646859
A-009,25,424,25157,322.525641,133.5646859
A-009,26,273,25157,322.525641,133.5646859
A-009,27,328,25157,322.525641,133.5646859
A-009,28,218,25157,322.525641,133.5646859
A-009,29,135,25157,322.525641,133.5646859
A-009,30,299,25157,322.525641,133.5646859
A-009,31,294,25157,322.525641,133.5646859
A-009,32,331,25157,322.525641,133.5646859
A-009,33,426,25157,322.525641,133.5646859
A-009,34,296,25157,322.525641,133.5646859
A-009,35,245,25157,322.525641,133.5646859
A-009,36,393,25157,322.525641,133.5646859
A-009,37,239,25157,322.525641,133.5646859
A-009,38,322,25157,322.525641,133.5646859
A-009,39,373,25157,322.525641,133.5646859
A-009,40,383,25157,322.525641,133.5646859
A-009,41,280,25157,322.525641,133.5646859
A-009,42,351,25157,322.525641,133.5646859
A-009,43,474,25157,322.525641,133.5646859
A-009,44,354,25157,322.525641,133.5646859
A-009,45,251,25157,322.525641,133.5646859
A-009,46,303,25157,322.525641,133.5646859
A-009,47,178,25157,322.525641,133.5646859
A-009,48,321,25157,322.525641,133.5646859
A-009,49,538,25157,322.525641,133.5646859
A-009,50,192,25157,322.525641,133.5646859
A-009,51,29,25157,322.525641,133.5646859
A-009,52,272,25157,322.525641,133.5646859
A-009,53,240,25157,322.525641,133.5646859
A-009,54,209,25157,322.525641,133.5646859
A-009,55,206,25157,322.525641,133.5646859
A-009,56,208,25157,322.525641,133.5646859
A-009,57,375,25157,322.525641,133.5646859
A-009,58,420,25157,322.525641,133.5646859
A-009,59,243,25157,322.525641,133.5646859
A-009,60,548,25157,322.525641,133.5646859
A-009,61,497,25157,322.525641,133.5646859
A-009,62,454,25157,322.525641,133.5646859
A-009,63,362,25157,322.525641,133.5646859
A-009,64,527,25157,322.525641,133.5646859
A-009,65,467,25157,322.525641,133.5646859
A-009,66,195,25157,322.525641,133.5646859
A-009,67,208,25157,322.525641,133.5646859
A-009,68,287,25157,322.525641,133.5646859
A-009,69,256,25157,322.525641,133.5646859
A-009,70,236,25157,322.525641,133.5646859
A-009,71,332,25157,322.525641,133.5646859
A-009,72,276,25157,322.525641,133.5646859
A-009,73,386,25157,322.525641,133.5646859
A-009,74,856,25157,322.525641,133.5646859
A-009,75,524,25157,322.525641,133.5646859
A-009,76,704,25157,322.525641,133.5646859
A-009,77,95,25157,322.525641,133.5646859
A-010,0,7,256,3.282051282,2.618105967
A-010,1,3,256,3.282051282,2.618105967
A-010,2,10,256,3.282051282,2.618105967
A-010,3,7,256,3.282051282,2.618105967
A-010,4,1,256,3.282051282,2.618105967
A-010,5,3,256,3.282051282,2.618105967
A-010,6,3,256,3.282051282,2.618105967
A-010,7,0,256,3.282051282,2.618105967
A-010,8,5,256,3.282051282,2.618105967
A-010,9,4,256,3.282051282,2.618105967
A-010,10,5,256,3.282051282,2.618105967
A-010,11,5,256,3.282051282,2.618105967
A-010,12,6,256,3.282051282,2.618105967
A-010,13,3,256,3.282051282,2.618105967
A-010,14,6,256,3.282051282,2.618105967
A-010,15,8,256,3.282051282,2.618105967
A-010,16,2,256,3.282051282,2.618105967
A-010,17,2,256,3.282051282,2.618105967
A-010,18,10,256,3.282051282,2.618105967
A-010,19,12,256,3.282051282,2.618105967
A-010,20,4,256,3.282051282,2.618105967
A-010,21,4,256,3.282051282,2.618105967
A-010,22,0,256,3.282051282,2.618105967
A-010,23,2,256,3.282051282,2.618105967
A-010,24,0,256,3.282051282,2.618105967
A-010,25,2,256,3.282051282,2.618105967
A-010,26,2,256,3.282051282,2.618105967
A-010,27,3,256,3.282051282,2.618105967
A-010,28,0,256,3.282051282,2.618105967
A-010,29,1,256,3.282051282,2.618105967
A-010,30,3,256,3.282051282,2.618105967
A-010,31,1,256,3.282051282,2.618105967
A-010,32,3,256,3.282051282,2.618105967
A-010,33,4,256,3.282051282,2.618105967
A-010,34,3,256,3.282051282,2.618105967
A-010,35,6,256,3.282051282,2.618105967
A-010,36,2,256,3.282051282,2.618105967
A-010,37,4,256,3.282051282,2.618105967
A-010,38,1,256,3.282051282,2.618105967
A-010,39,2,256,3.282051282,2.618105967
A-010,40,7,256,3.282051282,2.618105967
A-010,41,3,256,3.282051282,2.618105967
A-010,42,2,256,3.282051282,2.618105967
A-010,43,1,256,3.282051282,2.618105967
A-010,44,2,256,3.282051282,2.618105967
A-010,45,6,256,3.282051282,2.618105967
A-010,46,2,256,3.282051282,2.618105967
A-010,47,6,256,3.282051282,2.618105967
A-010,48,7,256,3.282051282,2.618105967
A-010,49,5,256,3.282051282,2.618105967
A-010,50,7,256,3.282051282,2.618105967
A-010,51,0,256,3.282051282,2.618105967
A-010,52,2,256,3.282051282,2.618105967
A-010,53,0,256,3.282051282,2.618105967
A-010,54,4,256,3.282051282,2.618105967
A-010,55,3,256,3.282051282,2.618105967
A-010,56,3,256,3.282051282,2.618105967
A-010,57,1,256,3.282051282,2.618105967
A-010,58,1,256,3.282051282,2.618105967
A-010,59,4,256,3.282051282,2.618105967
A-010,60,3,256,3.282051282,2.618105967
A-010,61,2,256,3.282051282,2.618105967
A-010,62,2,256,3.282051282,2.618105967
A-010,63,3,256,3.282051282,2.618105967
A-010,64,0,256,3.282051282,2.618105967
A-010,65,5,256,3.282051282,2.618105967
A-010,66,5,256,3.282051282,2.618105967
A-010,67,7,256,3.282051282,2.618105967
A-010,68,6,256,3.282051282,2.618105967
A-010,69,1,256,3.282051282,2.618105967
A-010,70,1,256,3.282051282,2.618105967
A-010,71,1,256,3.282051282,2.618105967
A-010,72,0,256,3.282051282,2.618105967
A-010,73,1,256,3.282051282,2.618105967
A-010,74,2,256,3.282051282,2.618105967
A-010,75,0,256,3.282051282,2.618105967
A-010,76,0,256,3.282051282,2.618105967
A-010,77,2,256,3.282051282,2.618105967
A-011,0,1,338,4.333333333,2.926221209
A-011,1,7,338,4.333333333,2.926221209
A-011,2,4,338,4.333333333,2.926221209
A-011,3,3,338,4.333333333,2.926221209
A-011,4,0,338,4.333333333,2.926221209
A-011,5,1,338,4.333333333,2.926221209
A-011,6,4,338,4.333333333,2.926221209
A-011,7,2,338,4.333333333,2.926221209
A-011,8,5,338,4.333333333,2.926221209
A-011,9,4,338,4.333333333,2.926221209
A-011,10,6,338,4.333333333,2.926221209
A-011,11,2,338,4.333333333,2.926221209
A-011,12,1,338,4.333333333,2.926221209
A-011,13,4,338,4.333333333,2.926221209
A-011,14,4,338,4.333333333,2.926221209
A-011,15,1,338,4.333333333,2.926221209
A-011,16,1,338,4.333333333,2.926221209
A-011,17,5,338,4.333333333,2.926221209
A-011,18,2,338,4.333333333,2.926221209
A-011,19,2,338,4.333333333,2.926221209
A-011,20,1,338,4.333333333,2.926221209
A-011,21,10,338,4.333333333,2.926221209
A-011,22,4,338,4.333333333,2.926221209
A-011,23,1,338,4.333333333,2.926221209
A-011,24,16,338,4.333333333,2.926221209
A-011,25,13,338,4.333333333,2.926221209
A-011,26,3,338,4.333333333,2.926221209
A-011,27,6,338,4.333333333,2.926221209
A-011,28,4,338,4.333333333,2.926221209
A-011,29,1,338,4.333333333,2.926221209
A-011,30,4,338,4.333333333,2.926221209
A-011,31,6,338,4.333333333,2.926221209
A-011,32,2,338,4.333333333,2.926221209
A-011,33,1,338,4.333333333,2.926221209
A-011,34,9,338,4.333333333,2.926221209
A-011,35,6,338,4.333333333,2.926221209
A-011,36,3,338,4.333333333,2.926221209
A-011,37,3,338,4.333333333,2.926221209
A-011,38,8,338,4.333333333,2.926221209
A-011,39,3,338,4.333333333,2.926221209
A-011,40,3,338,4.333333333,2.926221209
A-011,41,4,338,4.333333333,2.926221209
A-011,42,3,338,4.333333333,2.926221209
A-011,43,3,338,4.333333333,2.926221209
A-011,44,9,338,4.333333333,2.926221209
A-011,45,3,338,4.333333333,2.926221209
A-011,46,4,338,4.333333333,2.926221209
A-011,47,7,338,4.333333333,2.926221209
A-011,48,5,338,4.333333333,2.926221209
A-011,49,2,338,4.333333333,2.926221209
A-011,50,5,338,4.333333333,2.926221209
A-011,51,0,338,4.333333333,2.926221209
A-011,52,0,338,4.333333333,2.926221209
A-011,53,5,338,4.333333333,2.926221209
A-011,54,10,338,4.333333333,2.926221209
A-011,55,4,338,4.333333333,2.926221209
A-011,56,4,338,4.333333333,2.926221209
A-011,57,3,338,4.333333333,2.926221209
A-011,58,4,338,4.333333333,2.926221209
A-011,59,8,338,4.333333333,2.926221209
A-011,60,5,338,4.333333333,2.926221209
A-011,61,6,338,4.333333333,2.926221209
A-011,62,2,338,4.333333333,2.926221209
A-011,63,6,338,4.333333333,2.926221209
A-011,64,6,338,4.333333333,2.926221209
A-011,65,5,338,4.333333333,2.926221209
A-011,66,5,338,4.333333333,2.926221209
A-011,67,6,338,4.333333333,2.926221209
A-011,68,7,338,4.333333333,2.926221209
A-011,69,4,338,4.333333333,2.926221209
A-011,70,1,338,4.333333333,2.926221209
A-011,71,3,338,4.333333333,2.926221209
A-011,72,4,338,4.333333333,2.926221209
A-011,73,6,338,4.333333333,2.926221209
A-011,74,3,338,4.333333333,2.926221209
A-011,75,6,338,4.333333333,2.926221209
A-011,76,10,338,4.333333333,2.926221209
A-011,77,4,338,4.333333333,2.926221209
A-012,0,9500,714336,9158.153846,2281.007849
A-012,1,7577,714336,9158.153846,2281.007849
A-012,2,7663,714336,9158.153846,2281.007849
A-012,3,5980,714336,9158.153846,2281.007849
A-012,4,8487,714336,9158.153846,2281.007849
A-012,5,8036,714336,9158.153846,2281.007849
A-012,6,7798,714336,9158.153846,2281.007849
A-012,7,8085,714336,9158.153846,2281.007849
A-012,8,9512,714336,9158.153846,2281.007849
A-012,9,9239,714336,9158.153846,2281.007849
A-012,10,9920,714336,9158.153846,2281.007849
A-012,11,9303,714336,9158.153846,2281.007849
A-012,12,6422,714336,9158.153846,2281.007849
A-012,13,8865,714336,9158.153846,2281.007849
A-012,14,6316,714336,9158.153846,2281.007849
A-012,15,6411,714336,9158.153846,2281.007849
A-012,16,9023,714336,9158.153846,2281.007849
A-012,17,9908,714336,9158.153846,2281.007849
A-012,18,7805,714336,9158.153846,2281.007849
A-012,19,7755,714336,9158.153846,2281.007849
A-012,20,7381,714336,9158.153846,2281.007849
A-012,21,8934,714336,9158.153846,2281.007849
A-012,22,9145,714336,9158.153846,2281.007849
A-012,23,6613,714336,9158.153846,2281.007849
A-012,24,9401,714336,9158.153846,2281.007849
A-012,25,8040,714336,9158.153846,2281.007849
A-012,26,9247,714336,9158.153846,2281.007849
A-012,27,8600,714336,9158.153846,2281.007849
A-012,28,9258,714336,9158.153846,2281.007849
A-012,29,7277,714336,9158.153846,2281.007849
A-012,30,9991,714336,9158.153846,2281.007849
A-012,31,10940,714336,9158.153846,2281.007849
A-012,32,9434,714336,9158.153846,2281.007849
A-012,33,10476,714336,9158.153846,2281.007849
A-012,34,11243,714336,9158.153846,2281.007849
A-012,35,9877,714336,9158.153846,2281.007849
A-012,36,9769,714336,9158.153846,2281.007849
A-012,37,8090,714336,9158.153846,2281.007849
A-012,38,11694,714336,9158.153846,2281.007849
A-012,39,10981,714336,9158.153846,2281.007849
A-012,40,10454,714336,9158.153846,2281.007849
A-012,41,10064,714336,9158.153846,2281.007849
A-012,42,9979,714336,9158.153846,2281.007849
A-012,43,11188,714336,9158.153846,2281.007849
A-012,44,10438,714336,9158.153846,2281.007849
A-012,45,9349,714336,9158.153846,2281.007849
A-012,46,11573,714336,9158.153846,2281.007849
A-012,47,8052,714336,9158.153846,2281.007849
A-012,48,9244,714336,9158.153846,2281.007849
A-012,49,11484,714336,9158.153846,2281.007849
A-012,50,6909,714336,9158.153846,2281.007849
A-012,51,606,714336,9158.153846,2281.007849
A-012,52,6954,714336,9158.153846,2281.007849
A-012,53,8596,714336,9158.153846,2281.007849
A-012,54,8200,714336,9158.153846,2281.007849
A-012,55,8261,714336,9158.153846,2281.007849
A-012,56,9389,714336,9158.153846,2281.007849
A-012,57,9016,714336,9158.153846,2281.007849
A-012,58,9993,714336,9158.153846,2281.007849
A-012,59,9505,714336,9158.153846,2281.007849
A-012,60,8695,714336,9158.153846,2281.007849
A-012,61,11689,714336,9158.153846,2281.007849
A-012,62,9432,714336,9158.153846,2281.007849
A-012,63,10790,714336,9158.153846,2281.007849
A-012,64,17472,714336,9158.153846,2281.007849
A-012,65,13267,714336,9158.153846,2281.007849
A-012,66,8520,714336,9158.153846,2281.007849
A-012,67,10662,714336,9158.153846,2281.007849
A-012,68,6653,714336,9158.153846,2281.007849
A-012,69,10213,714336,9158.153846,2281.007849
A-012,70,10968,714336,9158.153846,2281.007849
A-012,71,9078,714336,9158.153846,2281.007849
A-012,72,9494,714336,9158.153846,2281.007849
A-012,73,15947,714336,9158.153846,2281.007849
A-012,74,7754,714336,9158.153846,2281.007849
A-012,75,11690,714336,9158.153846,2281.007849
A-012,76,10244,714336,9158.153846,2281.007849
A-012,77,2518,714336,9158.153846,2281.007849
A-013,0,54,8429,108.0641026,44.6979298
A-013,1,88,8429,108.0641026,44.6979298
A-013,2,166,8429,108.0641026,44.6979298
A-013,3,152,8429,108.0641026,44.6979298
A-013,4,84,8429,108.0641026,44.6979298
A-013,5,126,8429,108.0641026,44.6979298
A-013,6,89,8429,108.0641026,44.6979298
A-013,7,75,8429,108.0641026,44.6979298
A-013,8,95,8429,108.0641026,44.6979298
A-013,9,56,8429,108.0641026,44.6979298
A-013,10,80,8429,108.0641026,44.6979298
A-013,11,85,8429,108.0641026,44.6979298
A-013,12,71,8429,108.0641026,44.6979298
A-013,13,39,8429,108.0641026,44.6979298
A-013,14,94,8429,108.0641026,44.6979298
A-013,15,68,8429,108.0641026,44.6979298
A-013,16,92,8429,108.0641026,44.6979298
A-013,17,68,8429,108.0641026,44.6979298
A-013,18,104,8429,108.0641026,44.6979298
A-013,19,88,8429,108.0641026,44.6979298
A-013,20,90,8429,108.0641026,44.6979298
A-013,21,49,8429,108.0641026,44.6979298
A-013,22,36,8429,108.0641026,44.6979298
A-013,23,56,8429,108.0641026,44.6979298
A-013,24,69,8429,108.0641026,44.6979298
A-013,25,88,8429,108.0641026,44.6979298
A-013,26,79,8429,108.0641026,44.6979298
A-013,27,57,8429,108.0641026,44.6979298
A-013,28,58,8429,108.0641026,44.6979298
A-013,29,62,8429,108.0641026,44.6979298
A-013,30,78,8429,108.0641026,44.6979298
A-013,31,91,8429,108.0641026,44.6979298
A-013,32,92,8429,108.0641026,44.6979298
A-013,33,214,8429,108.0641026,44.6979298
A-013,34,49,8429,108.0641026,44.6979298
A-013,35,52,8429,108.0641026,44.6979298
A-013,36,74,8429,108.0641026,44.6979298
A-013,37,86,8429,108.0641026,44.6979298
A-013,38,153,8429,108.0641026,44.6979298
A-013,39,114,8429,108.0641026,44.6979298
A-013,40,182,8429,108.0641026,44.6979298
A-013,41,151,8429,108.0641026,44.6979298
A-013,42,102,8429,108.0641026,44.6979298
A-013,43,127,8429,108.0641026,44.6979298
A-013,44,102,8429,108.0641026,44.6979298
A-013,45,112,8429,108.0641026,44.6979298
A-013,46,118,8429,108.0641026,44.6979298
A-013,47,187,8429,108.0641026,44.6979298
A-013,48,144,8429,108.0641026,44.6979298
A-013,49,108,8429,108.0641026,44.6979298
A-013,50,131,8429,108.0641026,44.6979298
A-013,51,0,8429,108.0641026,44.6979298
A-013,52,115,8429,108.0641026,44.6979298
A-013,53,96,8429,108.0641026,44.6979298
A-013,54,135,8429,108.0641026,44.6979298
A-013,55,189,8429,108.0641026,44.6979298
A-013,56,176,8429,108.0641026,44.6979298
A-013,57,127,8429,108.0641026,44.6979298
A-013,58,161,8429,108.0641026,44.6979298
A-013,59,122,8429,108.0641026,44.6979298
A-013,60,178,8429,108.0641026,44.6979298
A-013,61,139,8429,108.0641026,44.6979298
A-013,62,180,8429,108.0641026,44.6979298
A-013,63,153,8429,108.0641026,44.6979298
A-013,64,150,8429,108.0641026,44.6979298
A-013,65,215,8429,108.0641026,44.6979298
A-013,66,152,8429,108.0641026,44.6979298
A-013,67,181,8429,108.0641026,44.6979298
A-013,68,126,8429,108.0641026,44.6979298
A-013,69,76,8429,108.0641026,44.6979298
A-013,70,77,8429,108.0641026,44.6979298
A-013,71,92,8429,108.0641026,44.6979298
A-013,72,135,8429,108.0641026,44.6979298
A-013,73,133,8429,108.0641026,44.6979298
A-013,74,143,8429,108.0641026,44.6979298
A-013,75,122,8429,108.0641026,44.6979298
A-013,76,106,8429,108.0641026,44.6979298
A-013,77,65,8429,108.0641026,44.6979298
A-014,0,340,43894,562.7435897,240.2303784
A-014,1,970,43894,562.7435897,240.2303784
A-014,2,783,43894,562.7435897,240.2303784
A-014,3,361,43894,562.7435897,240.2303784
A-014,4,501,43894,562.7435897,240.2303784
A-014,5,439,43894,562.7435897,240.2303784
A-014,6,397,43894,562.7435897,240.2303784
A-014,7,402,43894,562.7435897,240.2303784
A-014,8,445,43894,562.7435897,240.2303784
A-014,9,524,43894,562.7435897,240.2303784
A-014,10,618,43894,562.7435897,240.2303784
A-014,11,725,43894,562.7435897,240.2303784
A-014,12,632,43894,562.7435897,240.2303784
A-014,13,634,43894,562.7435897,240.2303784
A-014,14,341,43894,562.7435897,240.2303784
A-014,15,426,43894,562.7435897,240.2303784
A-014,16,439,43894,562.7435897,240.2303784
A-014,17,509,43894,562.7435897,240.2303784
A-014,18,468,43894,562.7435897,240.2303784
A-014,19,518,43894,562.7435897,240.2303784
A-014,20,523,43894,562.7435897,240.2303784
A-014,21,694,43894,562.7435897,240.2303784
A-014,22,601,43894,562.7435897,240.2303784
A-014,23,323,43894,562.7435897,240.2303784
A-014,24,700,43894,562.7435897,240.2303784
A-014,25,912,43894,562.7435897,240.2303784
A-014,26,780,43894,562.7435897,240.2303784
A-014,27,479,43894,562.7435897,240.2303784
A-014,28,438,43894,562.7435897,240.2303784
A-014,29,291,43894,562.7435897,240.2303784
A-014,30,476,43894,562.7435897,240.2303784
A-014,31,469,43894,562.7435897,240.2303784
A-014,32,531,43894,562.7435897,240.2303784
A-014,33,570,43894,562.7435897,240.2303784
A-014,34,581,43894,562.7435897,240.2303784
A-014,35,550,43894,562.7435897,240.2303784
A-014,36,541,43894,562.7435897,240.2303784
A-014,37,568,43894,562.7435897,240.2303784
A-014,38,670,43894,562.7435897,240.2303784
A-014,39,445,43894,562.7435897,240.2303784
A-014,40,365,43894,562.7435897,240.2303784
A-014,41,378,43894,562.7435897,240.2303784
A-014,42,257,43894,562.7435897,240.2303784
A-014,43,396,43894,562.7435897,240.2303784
A-014,44,617,43894,562.7435897,240.2303784
A-014,45,427,43894,562.7435897,240.2303784
A-014,46,395,43894,562.7435897,240.2303784
A-014,47,401,43894,562.7435897,240.2303784
A-014,48,578,43894,562.7435897,240.2303784
A-014,49,530,43894,562.7435897,240.2303784
A-014,50,657,43894,562.7435897,240.2303784
A-014,51,23,43894,562.7435897,240.2303784
A-014,52,289,43894,562.7435897,240.2303784
A-014,53,337,43894,562.7435897,240.2303784
A-014,54,344,43894,562.7435897,240.2303784
A-014,55,728,43894,562.7435897,240.2303784
A-014,56,321,43894,562.7435897,240.2303784
A-014,57,597,43894,562.7435897,240.2303784
A-014,58,432,43894,562.7435897,240.2303784
A-014,59,245,43894,562.7435897,240.2303784
A-014,60,1173,43894,562.7435897,240.2303784
A-014,61,1325,43894,562.7435897,240.2303784
A-014,62,1125,43894,562.7435897,240.2303784
A-014,63,994,43894,562.7435897,240.2303784
A-014,64,1197,43894,562.7435897,240.2303784
A-014,65,1124,43894,562.7435897,240.2303784
A-014,66,548,43894,562.7435897,240.2303784
A-014,67,684,43894,562.7435897,240.2303784
A-014,68,389,43894,562.7435897,240.2303784
A-014,69,447,43894,562.7435897,240.2303784
A-014,70,473,43894,562.7435897,240.2303784
A-014,71,562,43894,562.7435897,240.2303784
A-014,72,477,43894,562.7435897,240.2303784
A-014,73,560,43894,562.7435897,240.2303784
A-014,74,978,43894,562.7435897,240.2303784
A-014,75,605,43894,562.7435897,240.2303784
A-014,76,898,43894,562.7435897,240.2303784
A-014,77,404,43894,562.7435897,240.2303784
A-015,0,46,5072,65.02564103,31.36048235
A-015,1,86,5072,65.02564103,31.36048235
A-015,2,66,5072,65.02564103,31.36048235
A-015,3,38,5072,65.02564103,31.36048235
A-015,4,59,5072,65.02564103,31.36048235
A-015,5,67,5072,65.02564103,31.36048235
A-015,6,60,5072,65.02564103,31.36048235
